,category,id,latitude,longitude,general_category
32,british,HaYOqwNtC6JK2uuGmr1KGg,51.55099,-0.11041,British_Irish
33,british,fHIKopvPKVG0IJ7cHy3Zow,51.5311405,-0.1211956,British_Irish
34,british,n7vXgfapPy4uGLgqsUTDyg,51.5372997,-0.0808728,British_Irish
35,british,5tAAwu7ZDhulLsyt09bXnw,51.502856014927,-0.1909916674772,British_Irish
36,british,75-HeBBB391Np6T7GdJ5xQ,51.512814,-0.128013,British_Irish
37,british,VFt0kawsBqqNIh9UJYS4tg,51.5040031333562,-0.0902946426058238,British_Irish
38,british,iqzQ-rPbALZWPdhNksIRRw,51.511687,-0.134762,British_Irish
39,british,t-LjuFbYp76ARX7QEp0gnA,51.512565,-0.142204,British_Irish
40,british,uq52voow6qazaRAFJ0ceMw,51.47653480684,-0.0095805481062472,British_Irish
41,british,bVSdbV-LXvyxik6F7u4KXQ,51.524567356394,-0.12502513122867,British_Irish
42,british,mjxQdINZtNcUBNAFUVFVXQ,51.5110196,-0.1268381,British_Irish
43,british,9ad4tZB0Mp-tNnXLZwYvUA,51.503472834404,-0.10658608333864,British_Irish
44,british,nerQnm0w6nKDqNOzZ4cXXQ,51.4951584,-0.182347,British_Irish
45,british,xGG-eXfTPyOsopFfGG24CQ,51.511273,-0.123678,British_Irish
46,british,t4n-Go-jqlFYYuCuyNeBTA,51.506351,-0.146137,British_Irish
47,british,rSaiSgXFi6i2xycSYCouCA,51.5285928278217,-0.0902918745871013,British_Irish
48,british,MaNE6xr9_bqpIWCLm5VhkA,51.4812088,-0.0083317,British_Irish
49,british,hf_Jnbwab8jJ96XyPWwbMw,51.4871107,-0.1693342,British_Irish
50,british,zlAyFg09KhOFncHQ-eKyFA,51.5092748320384,-0.136759439958052,British_Irish
51,british,1c60bGFaWOhq_ra06w9daQ,51.499631,-0.156411,British_Irish
52,british,8UiJVZg7t6tbEre16SRMrw,51.5260871554743,-0.110079628401081,British_Irish
53,british,Fevh3j1rfrLaMgDX5sQCgA,51.5011315371,-0.104388336058516,British_Irish
54,british,7U9WZ03Ak-oThntFnw_yPw,51.4887085,-0.1661123,British_Irish
55,british,vmy1NQa3t-UG6c6ORRH2Ig,51.5100255,-0.1922685,British_Irish
56,british,3dAMMcrbElIf7v_roJ9-kA,51.5465294,-0.1902599,British_Irish
57,british,By_GidVlsMQa_Ri2hLkP9Q,51.5107349,-0.1322637,British_Irish
58,british,cWY8GI2iu_kGIR8ytqPavQ,51.5027791351505,-0.0777639515951396,British_Irish
59,british,mn9JQh5w5I9YGXqHn0PbfQ,51.5108207,-0.1232501,British_Irish
60,british,ZKfiQaOMDu7rfVhmMmQ0bQ,51.5167515074354,-0.135977268218994,British_Irish
61,british,TAp2svGm7xF5ZQwenQwbRw,51.512403,-0.151296,British_Irish
62,british,paHFttEUtX3NSgC_80a_Yw,51.4916609,-0.1611916,British_Irish
63,british,lVn3qBXylytx6BxrTzCpLQ,51.509588,-0.126792,British_Irish
64,british,tWqe8jJBRf-TjqwQAn1Xfw,51.520789,-0.090935,British_Irish
65,british,XYu4Vp_8iT-E04EPFm_TvQ,51.5118037902116,-0.122687677730959,British_Irish
66,british,lJ5q7EkXvKtku0aUgsTrAw,51.527533751588,-0.1206015435123,British_Irish
67,british,Fbt8YC8OQmBF2J4_vDdHhw,51.5105687,-0.1206719,British_Irish
68,british,R5t27MqnxMsO9Hu6KPXFlw,51.497974,-0.143766,British_Irish
69,british,onmS6ljWMwTDZei0LZUYqA,51.5127484,-0.203041,British_Irish
70,british,lHxwh10PUmcXIzUp5wAiEg,51.4974592155569,-0.166872303554917,British_Irish
71,british,iDneZRtqN6dimKmcNQjVZA,51.5270489,-0.0791196,British_Irish
72,british,ep7Q8nZSqQJztyq_JgUGhg,51.5131345,-0.1422486,British_Irish
73,british,O-DmIhZUQUdeGjT4UCZdFw,51.5171333,-0.1223028,British_Irish
74,british,CWYCCZkND7MEsOZH6C3jAg,51.5136727,-0.1363879,British_Irish
75,british,UjN6Tge5rcRLj-P_Fq4YCw,51.516575,-0.188111,British_Irish
76,british,XvA8Fv50p8LuYx3vBt5jvw,51.521205140973,-0.101713037542709,British_Irish
77,british,jYR8V2rwM0iYL7CFH0Q5Cw,51.489834260088,-0.13151611338498,British_Irish
78,british,YSvC9UEV4jrD9AlpNKnnAw,51.524436,-0.110217,British_Irish
79,british,7XmKJcAcVdUx74sH7NFA_g,51.5061568370745,-0.144324263574846,British_Irish
80,british,x2GiPDC8zXQeWvQtVXIVgg,51.4729772811248,-0.0897920030374567,British_Irish
81,british,1TgYqfxkXv6-IB4cvuuy3w,51.5178680419922,-0.126817002892494,British_Irish
82,british,n18ohmcJz7B9v_k_7Z3H9Q,51.5131073,-0.1131295,British_Irish
83,british,5sEiM_Xw5jXbMhloNqSgYQ,51.491138,-0.138889,British_Irish
84,british,DI9SUiuxlf1WjkTu_jJSbg,51.5211502,-0.075657,British_Irish
85,british,0r2-fwgLvuOLef0epiFkFQ,51.514646148453,-0.19779915622354,British_Irish
86,british,1m5RrJHc_aZm5dxgWDSdbA,51.5438194952887,-0.173062059942093,British_Irish
87,british,1OCM7fEC1Fzk8t-764Baqg,51.5287234,-0.05184,British_Irish
88,british,nVMVXywZjvDBkPPR_uqhUA,51.500646,-0.08159,British_Irish
89,british,KhdHfbo3CAlCayrrI7Kf-A,51.5140964,-0.1048819,British_Irish
90,british,9uUmh1D6xJD0G5bBSc-WFw,51.518801591678,-0.16487160987353,British_Irish
91,british,DiS_ov2F1E5hYX4nS2jqzg,51.4968774,-0.2326856,British_Irish
92,british,F_QagoJLYYRaDvgcvzsbiQ,51.5169838,-0.1724763,British_Irish
93,british,yFaZL5ndSiQO1qRcumM6Cg,51.504794060355,-0.11069307491512,British_Irish
94,british,zcBN6thsPRPkbqHc4lv3tg,51.508673,-0.133049,British_Irish
95,british,PeYi_H46tSkB7QwdEeDa-Q,51.490428309019,-0.16818173978652,British_Irish
96,british,tcouczFMpURQ42XwoWy1Qg,51.506457,-0.146484,British_Irish
97,british,BB7Vqi-lhnyhJwxys4Mjnw,51.554668,-0.165595,British_Irish
98,british,OZ-jWxj00wuzsV8_XB6B7A,51.5150893,-0.1739967,British_Irish
99,british,gfTiXGI9pU3LVgf6piH2bQ,51.5348857,-0.1042088,British_Irish
100,british,xGWqU9FipTH7p-_YKSs9sg,51.509671105687,-0.037876890284846,British_Irish
101,british,UdTUPiDa-hz4q5r01f_Ojg,51.503998121482,-0.081185291718264,British_Irish
102,british,6wJymdt8j-ItB0NA_3mx9g,51.514595,-0.15285,British_Irish
103,british,b8b32YEI1wQXT7oZeagNCA,51.4905695688428,-0.152324890517983,British_Irish
104,british,96e4OEzbAooftH1qaUxa5g,51.5189580049569,-0.076603889465332,British_Irish
105,british,8ZUHGbZjVqK61KturAB0eg,51.569881303877,-0.15093969430275,British_Irish
106,british,qC6kGI9-9B-FYYkDHPKt0g,51.550894,-0.16586,British_Irish
107,british,mWIaThf7jXEFk-IzPfxRrQ,51.545783996582,-0.179408997297287,British_Irish
108,british,P-lfeLq93Bo6KQb5CnWIZw,51.5017821676253,-0.00774186701236745,British_Irish
109,british,v3MQtzWZhRCknVhl9OoZzw,51.507687,-0.132279,British_Irish
110,british,yCApjsjsh61Co9KsvuP9cA,51.50719324039,-0.11028596642862,British_Irish
111,british,lqlWPN7YqXMm5n08Z6tMoA,51.504188,-0.093646,British_Irish
112,british,1Z-uv6_JuONT0QYcf48PlQ,51.5109071,-0.0782531,British_Irish
113,british,C31GX8KMKHQ0af3cEJ1GNg,51.5206503447869,-0.0733249000211456,British_Irish
114,british,Vp_i647qhrsrbZ_Gz8QrHg,51.463754900771,-0.18822486471542,British_Irish
115,british,b2fSo-AJF7QaAHgRslmvxg,51.5266946,-0.113319,British_Irish
116,british,1RVLa3EVFUNntwLuWjxH5w,51.4935028119606,-0.129162994163252,British_Irish
117,british,XHZExUYp5-xUuGsiwKKA2g,51.50665,-0.145131,British_Irish
118,british,b7RW2pHBLX1gpSKCrIm4AQ,51.4994295095615,-0.188299279589993,British_Irish
119,british,flhOrex26o579VSEPjyB6Q,51.525804714038,-0.14406230554315,British_Irish
120,british,XgU_CX_G1zzCXCe1IV7I6g,51.5155006968868,-0.0908641121643541,British_Irish
121,british,AOA6008C-ZtN6qZPvNn2Ig,51.5177699375185,-0.117759815344243,British_Irish
122,british,KIlT_VLXVsTfNRTFioHcIQ,51.5181076,-0.1657013,British_Irish
123,british,g79KR-kAcJS9OH_f-ZrG0g,51.5359792,-0.1466359,British_Irish
124,british,AndJtRKCaxpFVbNvIJoefw,51.5137657,-0.1072865,British_Irish
125,british,jWv5TAis6tiZTpMoiPnJUg,51.5169119,-0.0730395,British_Irish
126,british,ylp2h2OETDExPwggOpWkMg,51.504811,-0.097384,British_Irish
127,british,z7Z-jm1__N1kqEVKIzzQtw,51.5106625883884,-0.118964695598098,British_Irish
128,british,swRWaoYcnQFS6yQ4RMhuhg,51.5202164,-0.1257102,British_Irish
129,british,K0lmqEgpNz97FausJUyn1A,51.50835,-0.096985,British_Irish
130,british,LyXXTUzll212_JKMkzC3DQ,51.5249587,-0.1251605,British_Irish
131,british,jojO1GLQw0Dy18VfLOMlHA,51.518886,-0.140973,British_Irish
132,british,LCjA1_ZfBXgGXHQcihKfGg,51.4783074,-0.1701164,British_Irish
133,british,EkxFVH3PM1j7CFW5P5r5mA,51.4987949,-0.1339889,British_Irish
134,british,3OIaUlgZWnyAhxoWqrB61Q,51.540283,-0.153757,British_Irish
135,british,SWQA_2a5HOiY9eaZmMSDaA,51.498087870273,-0.090559191956849,British_Irish
136,british,Y51qImK_hOk-AaT5c5yC2w,51.532379,-0.1254596,British_Irish
137,british,SEnZy42yAGjFq93FQBRPKg,51.454308,-0.1396593,British_Irish
138,british,VpxETFOgWI8hJk4wBmEElQ,51.513418975746,-0.12975025103142,British_Irish
139,british,NCj4ufnnu9iJuJVy_15nxw,51.5299175,-0.1054922,British_Irish
140,british,zfuLEhQFh-m75guUYF_S5A,51.4769118,-0.1894575,British_Irish
141,british,DeUqSKVv0kv6VNlsq3MF-g,51.535448505439,-0.1660665601002,British_Irish
142,british,9zVzizTYDK9WQOBh5ZcGcg,51.528158,-0.056127,British_Irish
143,british,BZikbGBH2O-POH9EB0Tc6A,51.51099,-0.14984,British_Irish
144,british,yLq21GORaMuZjpJF4yIV_g,51.4918871,-0.1790326,British_Irish
145,british,V1rcQbmBmx4CsVUCSYpyrQ,51.4931052,-0.1251533,British_Irish
146,british,FWe9KK0z-RZlZzrntk7Yow,51.5134486407661,-0.142294155464837,British_Irish
147,british,umLQuVzI5h0HbPqipD360w,51.513155,-0.13614583403546,British_Irish
148,british,GexTNbg_Fa51RRMplLWHdg,51.58945970694,-0.14461961705316,British_Irish
149,british,6T4edfBlwPy7pSW7f1KhMg,51.5183818,-0.1026044,British_Irish
150,british,8P4qwhVKdxoV1bW-_I3s-A,51.4618724,-0.1395915,British_Irish
151,british,wCjU2KuTntCZDCZSIS1Uxw,51.5015677,-0.1921797,British_Irish
152,british,eKV3GGH9gU5h028CU839kQ,51.49331458816,-0.16883345515649,British_Irish
153,british,SjK7ZPrjx6YVczuu4EQ9Zg,51.5295433651224,-0.0692570344313651,British_Irish
154,british,i7AgCuO9vX2uPCE8RQ5JZg,51.50727,-0.152256,British_Irish
155,british,P_46Wl5FR93y9w2fzM6xUg,51.4954,-0.110891,British_Irish
156,british,HFLN8SrGHXT2k7CHpfPi8Q,51.545668644739,-0.16284509911221,British_Irish
157,british,F-LW_t3vJlAjY9ehw-1Cag,51.5320382406156,-0.105660926013905,British_Irish
158,british,2MOu2bmxa9l8lPdPQMJkrQ,51.4938141432655,-0.165918468624657,British_Irish
159,british,se61yyYAHdJZ_Fq9ygXjVg,51.511881,-0.135307,British_Irish
160,british,xmqDJi8wGKhvl9DCmegThQ,51.5213155,-0.1626014,British_Irish
161,british,YOA3LxQ5Pl5yCF-fs0LYMw,51.4944286,-0.148144,British_Irish
162,british,OvAtlIbaaeZG3Jlhj-XOHA,51.5294649409269,-0.126171112060547,British_Irish
163,british,DV1KDHWfu9ZayjWAvfASlQ,51.52595,-0.08199,British_Irish
164,british,PFfvx35hedesCYwPMtE8dg,51.505748,-0.117614,British_Irish
165,british,Ck5cgnj3SlLgieo5hMvHQg,51.493899,-0.1423036,British_Irish
166,british,kHlrLHZqIuoQmRpoNYbshg,51.506290435791,-0.125318005681038,British_Irish
167,british,px0w5Y1yv2AjJKSqW_L6cg,51.532362,-0.123965,British_Irish
168,british,KkcJrYaogWg5VvV3-HC_HQ,51.5258201511173,-0.0829150037047839,British_Irish
169,british,bF-rw17kjSm9mdA_C98YNw,51.553802969098,-0.0981443012622818,British_Irish
170,british,esqcFErh7VLufx6ytt_HGg,51.5144030223745,-0.132213458418846,British_Irish
171,british,pOnkBNgFreS7QzKZXXV3jA,51.5152469791282,-0.161370500226781,British_Irish
172,british,hLGtw3HxVvRLfwPWvCYi3w,51.542615,-0.148542,British_Irish
173,british,-V-xQ3ZAuwIa9FIMHN6Zug,51.5162980667435,-0.0783226054797284,British_Irish
174,british,SwMC6s8yboIMbDp1_f3A5w,51.5586532,-0.1736517,British_Irish
175,british,j1LEUvssiKGZ2I-TYVQnJQ,51.5312229,-0.0679036,British_Irish
176,british,ZddMK4sdCH3ZHxckOU3Gzg,51.494947720592,-0.130818391464269,British_Irish
177,british,GSbQscE52ZfK43ykA6vLbg,51.5087069889729,-0.138279327972609,British_Irish
178,british,pnAxtTzYAyNbgkMbOzNqMw,51.5454733,-0.061314,British_Irish
179,british,H8dMsOa3ylJxZjHqkEg9cg,51.5064608599645,-0.146486238043086,British_Irish
180,british,JETHlrp_LakVWuXq_o6_xQ,51.521479,-0.101328,British_Irish
181,british,h8KZg7Xx9RJgGqpy0vR31Q,51.5594284,-0.0738991,British_Irish
182,british,QqzHcMXU-p6HFNCdIZC9qw,51.5117077,-0.119996,British_Irish
183,british,fKMXbgErJHLNHd37LhIlSw,51.48980746464,-0.12263292569944,British_Irish
184,british,oMBo3a1hkFAEG7go_DNUrg,51.513384161247,-0.12717818336342,British_Irish
185,british,rfJqpu-3_A3pteAnGo2YMw,51.5051299296626,-0.0906555535560694,British_Irish
186,british,lRbFJrq0akioykOg4jORxA,51.4833984375,-0.177386000752449,British_Irish
187,british,90p6PfjsL8g_eZ_Ph71yWg,51.5227119,-0.1163651,British_Irish
188,british,ggZ01F0u8B7QwRpIuM4oPQ,51.5471639963018,-0.0245009226680026,British_Irish
189,british,zDVWMFy3DK9sXITX7SGLRA,51.5091997,-0.1461913,British_Irish
190,british,3pFgmXQlhDPwMCAYtTJoYg,51.5066782055573,-0.124324303556782,British_Irish
191,british,NCCgyCMbJK1Vh99JJeITJw,51.515195,-0.089237,British_Irish
192,british,PCmEs7FqrXI-gv6_wVRxUA,51.52182560682,-0.10817364477263,British_Irish
193,british,B6llOqhKUvRTkLPShZVB0g,51.5056044,-0.1505046,British_Irish
194,british,QKLnQBO6jpzAfZLFt7GDnA,51.5042451285781,-0.0864725682984568,British_Irish
195,british,VYqgNPR8gMRdHJxtCzSq5Q,51.5049870493029,-0.159866592620526,British_Irish
196,british,ZkoEitr4Mxaz3KzaRdmRRQ,51.5114468,-0.1227433,British_Irish
197,british,LyaRYjcdJ4z5N3yDjOIEzQ,51.5226964556926,-0.186359882354736,British_Irish
198,british,U2xlQ1bdQ5w-5f2WokDrGw,51.5107997318556,-0.122044533491135,British_Irish
199,british,a-N7NC8_2FeMRlAcYVG3hg,51.5154793,-0.1343717,British_Irish
200,british,Hau6XfpZTKv_H07WUgCF2w,51.497704715101,-0.13551526516958,British_Irish
201,british,56b710UQUTPwlkuD3vO4kw,51.529282,-0.045843,British_Irish
202,british,rWUDw95a8l8TZDarLzZWGQ,51.529882,-0.130116,British_Irish
203,british,YmfiXyfGiLVavLPoFSygbQ,51.5533582281898,-0.161629109534839,British_Irish
204,british,Tk6JpdIUpEDmjWRpLe1lCw,51.492589,-0.267601,British_Irish
205,british,JaveZcrYNz-Pq0UIjgWJCA,51.50832,-0.198022,British_Irish
206,british,JaMU3Dhgez6stL7NFOdEIQ,51.5119199617267,-0.119777974134674,British_Irish
207,british,1NOMO_ZuYy1u57lKSp1tSw,51.5179613,-0.1505703,British_Irish
208,british,zWCUKosTsfZEwExrle-SYQ,51.5131069,-0.1578938,British_Irish
209,british,3y4Dbz-UCI818N94IkidiA,51.5102197687511,-0.120730476398416,British_Irish
210,british,6QZu-v2DQo_6JPygojSGzw,51.5057854,-0.1458192,British_Irish
211,british,e0vSK5M4e9ymNLLO4XWGxw,51.5516881,-0.107719,British_Irish
212,british,yEo_5mmozlhGpwUWEqaw9w,51.508346,-0.108418,British_Irish
213,british,6OQyM7iCyzoqCJ1wULNRjA,51.525569,-0.080574,British_Irish
214,british,empLs26RHjkLVhyDAS71sg,51.495454,-0.066076,British_Irish
215,british,9ngdzZNh0cqnFx6cjeeCpw,51.5206744,-0.1093482,British_Irish
216,british,L0d8oOvidxCzjgbqnTn6JA,51.5060769,-0.1268142,British_Irish
217,british,jrKyea1FCV3wxfvTpnbODA,51.496883,-0.147933,British_Irish
218,british,gJ_N4pH4OrvT2wiu3DCFHg,51.5073160840731,-0.0928826769279723,British_Irish
219,british,Z-hJS6BX68-B2pEuBx9I4w,51.499092350301,-0.18513486877974,British_Irish
220,british,Z0JreE98o1Nm1bQRWuKMSA,51.460309277309,-0.176452434617724,British_Irish
221,british,fwxYUA9SUQfFicYwE-frKw,51.5298017,-0.1262431,British_Irish
222,british,q4pxH8vmYVr3Of3XeJeNrQ,51.5826026,-0.0130394,British_Irish
223,british,ij2uFFJKFW3H7vbCk7Gzow,51.511994,-0.176274,British_Irish
224,british,csPXLVvJ9h6WtocnCmJh_Q,51.463486516166,-0.141464751282,British_Irish
225,british,uu0ld-hLz2DDjpf5Ch0kGg,51.514397,-0.071017,British_Irish
226,british,a8FtrgeFoHZ3N8KPVK2lGQ,51.5123099662701,-0.137234320867947,British_Irish
227,british,XLlQJFfSLgFwkQ7dBefejw,51.543359,-0.057619,British_Irish
228,british,qlRpV22dIDFiY1sVjr9kxQ,51.4992011,-0.1331396,British_Irish
229,british,CmTi8AXcTp7RsS4fdoDZ4g,51.5149423,-0.176487,British_Irish
230,british,f2ALhozSWXHal8b4uoSAhQ,51.5126541,-0.13234,British_Irish
231,british,MqUfhf3jdRm41h2yzeEzpA,51.4737196418359,-0.088365008390042,British_Irish
232,british,3qatwPddOedWLbFvH2ZpTw,51.526980421533,-0.030108426755411,British_Irish
233,british,LJwFJkKX4BuRp3n2kVnvfQ,51.5242357914665,-0.0767740855105228,British_Irish
234,british,v_f7AyRPsUfzeXch8YIyOQ,51.4922094,-0.2574755,British_Irish
235,british,uldBGAFcv7Gb2YysdZpkvA,51.5047158,-0.1475613,British_Irish
236,british,BVWIueqPJKCuKQ6kUgPDHQ,51.515333,-0.083793,British_Irish
237,british,lciI5_3xH2o3OkTxigckHA,51.5057664230783,-0.116375480916133,British_Irish
238,british,Lc_iHAClUqvzLSwXRtSI_A,51.495738,-0.182786,British_Irish
239,british,yEkfAz7gcfmvyWB4V0y5mQ,51.4985006,-0.1403199,British_Irish
240,british,V7Sy5XpOMZI4roG3QePO4g,51.528158,-0.056127,British_Irish
241,british,lHC0SQvb_V4ByGzJDEJuag,51.556445,-0.177438,British_Irish
242,british,TMM6S0k2TBiPJcLiQziQ0Q,51.5180645568365,-0.156335396272258,British_Irish
243,british,Un099mcHWPBb9uYzBYZQIw,51.46893203059,-0.25156999355464,British_Irish
244,british,Fk0Y9JCs7SBMmckuYspONA,51.499042,-0.080822,British_Irish
245,british,srtIVSZ2hWJuL4hJYPdASQ,51.516150244144,-0.15665305008251,British_Irish
246,british,hc4nquaSfYib8oNJpiqu4Q,51.5233661,-0.1439381,British_Irish
247,british,8ygTquiodpKAzZ03Md8OkQ,51.5135929,-0.0907833,British_Irish
248,british,zf89mR076WklTvEwy-HImg,51.5138451124642,-0.193685120654568,British_Irish
249,british,bLnbb4UMa3tmDYsb2AWMgA,51.519062,-0.156494,British_Irish
250,british,Aa-YRMspOT85n-e3697drQ,51.5211502,-0.075657,British_Irish
251,british,yihpb_5t5mGJvfbOEED_VQ,51.4957548701444,-0.115179994392665,British_Irish
252,british,iDLaZeFzWF3Dp3mpVbo_Bw,51.5285530090332,-0.173089995980263,British_Irish
253,british,-IW3FGRMhAXl-aRM1JmY8g,51.507003,-0.143575,British_Irish
254,british,SXSzuXj60mT3g-1eWewUgw,51.5087818003374,-0.121504322753935,British_Irish
255,british,hxjqk7WGaqb58bLj3snBUQ,51.5058972,-0.1000948,British_Irish
256,british,QFgf9C9-AR9yI5momK1OIg,51.54105,-0.145651,British_Irish
257,british,ztM1nOCkPFteGUJXq6-7vA,51.5469775,-0.0495182,British_Irish
258,british,Knha-8wa2_RPavK_o9qfQQ,51.5130474955467,-0.0869637728044747,British_Irish
259,british,CcKYSR0oHQunZPbifr9AOw,51.5167201551291,-0.0675156727118909,British_Irish
260,british,wm6Hwzan5qYhTzCDmO3oDQ,51.494117,-0.174468,British_Irish
261,british,tyxml_JT5NKQPa_ATrajRA,51.5189517,-0.1008049,British_Irish
262,british,IQb6PLD3OmgOhhYtSEg0ug,51.4907395,-0.1273527,British_Irish
263,british,95IAv_dKWWvY5XVjnQfA5w,51.520719,-0.182758,British_Irish
264,british,Pcz1xjs5DtzPuixXD7RgFA,51.5104610675705,-0.0793179497122765,British_Irish
265,british,OoxMHXS7LdnKBF2lokQrsQ,51.518982158677,-0.13949710200281,British_Irish
266,british,HG03jhrI6-JGzrygEAmoRA,51.4942428,-0.1324512,British_Irish
267,british,zZQdJRJ1hqFuNWmCuOictg,51.5172302719223,-0.12909671319926,British_Irish
268,british,fJ1G0mb0EMQ3qBlx9dRv9g,51.497484,-0.145575,British_Irish
269,british,nTY8OLJUtYSePXGrVksABQ,51.504194974363,-0.14906557520382,British_Irish
270,british,cA7GccAlTm6EdudmEUFtSA,51.5183614862654,-0.140664577282208,British_Irish
271,british,vBvHwS7nvGUbOVTV-zvvJA,51.4915012,-0.1676396,British_Irish
272,british,pW_F-spe0hHOC83OM1Yqdw,51.5123936,-0.1443771,British_Irish
273,british,OAWLL7QFury1qna4M4o4xQ,51.51976,-0.142826,British_Irish
274,british,r-1QpdD11CdP6V9JGX3smQ,51.505773,-0.140441,British_Irish
275,british,WfHpG39EpRxeFXAbpi8d2w,51.5111613,-0.1450045,British_Irish
276,british,JewkLY_CcyQw1p14EpLKzg,51.526667,-0.136028,British_Irish
277,british,OLXUZqx6doQtdeHfyEoyOw,51.4999833,-0.1956639,British_Irish
278,british,zmFWdENuhhzQ6qTR1qPRoA,51.5079488,-0.1951263,British_Irish
279,british,mtCWACvspzFT8weCOlRTOg,51.526005638273,-0.081622501460487,British_Irish
280,british,03XhEvxHJuLkTFM0Sy2cdg,51.546772,-0.1444278,British_Irish
281,british,lvqNk7nMrDwu17S8VvAjSw,51.5313453674316,-0.0378914587199688,British_Irish
282,british,_IMmOzEbegglpryBu_IeGA,51.519045,-0.086526,British_Irish
283,british,qJNsqHaVdNZ6TouzVc3Ucg,51.5094845,-0.151658,British_Irish
284,british,1tsHd3in4ruOSuDxGOm6NA,51.496329975625,-0.082718251196942,British_Irish
285,british,OJD6Q84I3Rh1Fz5AhCHCVw,51.5282098,-0.1288101,British_Irish
286,british,K22v9Y2dbv2h3r_ZwQUf1Q,51.526674065357,-0.13217000266336,British_Irish
287,british,e7X7hKiuiVvsoWGnn-KBWA,51.4925802,-0.1400924,British_Irish
288,british,B0XBgT92b57sjk7RFcJXew,51.5237731345802,-0.0763724881870758,British_Irish
289,british,HB4SeevX-ZsbP9ZtmfP7VQ,51.5126599026214,-0.13175952435253,British_Irish
290,british,JoETyOY7rzv6UsdZWFLS4w,51.5138361,-0.1328641,British_Irish
291,british,nkI2QsxFA4eDf2iplUDpkw,51.5165099032093,-0.130739125638394,British_Irish
292,british,wA3TtbKVJE5bX5avKAw8PQ,51.519109,-0.099836,British_Irish
293,british,OMpJKIFD5CB35GoFQHgARA,51.517492,-0.150643,British_Irish
294,british,dF2tIkUPoTX1QROs8ec2hA,51.506646,-0.004892,British_Irish
295,british,en6_h1p4g_vpKUJyNRYqaw,51.513262969094,-0.092551766802385,British_Irish
296,british,IIQ4guTtp2VxlA32T2AJsQ,51.506152,-0.147803,British_Irish
297,british,TsMWNMU27qcU_MtMdKMmzQ,51.5172137,-0.1505589,British_Irish
298,british,Q_rCfv7okOVFERn14ex7kQ,51.5129586,-0.1451635,British_Irish
299,british,b7ObN76Vr43tlivPUs_qmw,51.463519,-0.011093,British_Irish
300,british,TapQ65GKPsU4NmmLomUuSA,51.5160195,-0.1599848,British_Irish
